treat,age,educ,black,hispanic,married,nodegree,re74,re75,re78
0.0,27.0,16.0,0.0,1.0,0.0,0.0,0,5371,12237
0.0,52.0,12.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,36.0,12.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,31.0,12.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,51.0,12.0,0.0,0.0,1.0,0.0,20292,20673,23924
0.0,17.0,10.0,0.0,0.0,0.0,1.0,1103,725,9162
0.0,18.0,12.0,0.0,0.0,0.0,0.0,2696,6791,12169
0.0,17.0,11.0,0.0,0.0,0.0,1.0,0,4041,9713
0.0,28.0,16.0,0.0,1.0,1.0,0.0,17937,19393,21285
0.0,22.0,12.0,0.0,0.0,0.0,0.0,6264,5944,12246
0.0,47.0,14.0,0.0,0.0,1.0,0.0,19714,18369,4318
0.0,40.0,12.0,0.0,0.0,1.0,0.0,19785,16374,0
0.0,53.0,12.0,0.0,0.0,1.0,0.0,25862,0,16463
0.0,23.0,15.0,0.0,0.0,0.0,0.0,0,602,23019
0.0,21.0,14.0,0.0,0.0,0.0,0.0,2964,2302,0
0.0,47.0,12.0,0.0,0.0,1.0,0.0,14320,14310,15343
0.0,30.0,18.0,0.0,0.0,1.0,0.0,0,0,0
0.0,20.0,12.0,0.0,0.0,0.0,0.0,14614,15526,18930
0.0,35.0,12.0,0.0,0.0,1.0,0.0,0,0,0
0.0,33.0,10.0,0.0,0.0,1.0,1.0,25862,17329,15284
0.0,52.0,16.0,0.0,0.0,1.0,0.0,16522,5409,15401
0.0,45.0,11.0,0.0,0.0,1.0,1.0,25118,25244,20868
0.0,38.0,8.0,0.0,0.0,1.0,1.0,24892,20234,21517
0.0,17.0,10.0,0.0,0.0,0.0,1.0,0,32,8303
0.0,16.0,6.0,1.0,0.0,0.0,1.0,0,45,0
0.0,32.0,12.0,0.0,0.0,1.0,0.0,25862,18392,17489
0.0,33.0,12.0,0.0,0.0,1.0,0.0,0,0,0
0.0,18.0,11.0,0.0,0.0,0.0,1.0,1152,1908,5212
0.0,16.0,9.0,0.0,0.0,0.0,1.0,0,0,6495
0.0,31.0,16.0,0.0,0.0,1.0,0.0,25862,19482,25565
0.0,33.0,18.0,0.0,0.0,0.0,0.0,1977,935,25565
0.0,45.0,12.0,0.0,0.0,1.0,0.0,25862,20596,25565
0.0,23.0,13.0,0.0,0.0,0.0,0.0,11673,22465,17474
0.0,27.0,13.0,0.0,0.0,0.0,0.0,3919,11301,25565
0.0,27.0,12.0,0.0,0.0,1.0,0.0,21411,15658,18848
0.0,29.0,12.0,0.0,0.0,1.0,0.0,21117,25244,24446
0.0,36.0,8.0,0.0,0.0,1.0,1.0,18209,14074,3517
0.0,29.0,12.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,29.0,11.0,0.0,0.0,1.0,1.0,14798,16924,2706
0.0,31.0,12.0,0.0,0.0,0.0,0.0,11859,6721,5095
0.0,26.0,16.0,0.0,0.0,1.0,0.0,19957,21165,25565
0.0,38.0,12.0,0.0,0.0,1.0,0.0,18303,17615,17805
0.0,16.0,9.0,0.0,0.0,0.0,1.0,0,0,3734
0.0,27.0,16.0,0.0,0.0,0.0,0.0,19322,4347,14356
0.0,38.0,16.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,42.0,8.0,1.0,0.0,1.0,1.0,4263,6973,7408
0.0,19.0,12.0,1.0,0.0,0.0,0.0,737,45,8444
0.0,27.0,12.0,0.0,0.0,1.0,0.0,24101,20487,25565
0.0,55.0,12.0,0.0,0.0,1.0,0.0,0,0,0
0.0,28.0,12.0,0.0,0.0,1.0,0.0,25704,24936,25565
0.0,21.0,15.0,0.0,0.0,0.0,0.0,0,1405,5911
0.0,54.0,6.0,1.0,0.0,0.0,1.0,0,0,0
0.0,32.0,6.0,0.0,1.0,1.0,1.0,1293,3659,2258
0.0,23.0,6.0,0.0,1.0,1.0,1.0,5104,5844,3239
0.0,29.0,0.0,0.0,1.0,0.0,1.0,0,0,1034
0.0,17.0,9.0,0.0,1.0,1.0,1.0,541,2229,5921
0.0,16.0,10.0,0.0,1.0,1.0,1.0,0,886,6849
0.0,28.0,12.0,1.0,0.0,1.0,0.0,11926,11539,12150
0.0,39.0,12.0,0.0,0.0,1.0,0.0,0,0,0
0.0,50.0,8.0,0.0,0.0,1.0,1.0,21043,18874,17360
0.0,38.0,14.0,0.0,0.0,1.0,0.0,25177,23437,25565
0.0,26.0,9.0,0.0,0.0,0.0,1.0,6195,10105,8608
0.0,49.0,7.0,0.0,0.0,0.0,1.0,3699,11290,0
0.0,30.0,12.0,1.0,0.0,0.0,0.0,7569,7779,12079
0.0,32.0,15.0,0.0,0.0,0.0,0.0,7526,3851,6527
0.0,53.0,13.0,0.0,0.0,1.0,0.0,0,0,0
0.0,36.0,12.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,24.0,16.0,0.0,0.0,1.0,0.0,629,0,0
0.0,24.0,13.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,40.0,14.0,0.0,0.0,1.0,0.0,25862,3740,734
0.0,40.0,16.0,0.0,0.0,1.0,0.0,0,1939,1395
0.0,28.0,12.0,0.0,0.0,1.0,0.0,25862,11064,25565
0.0,35.0,18.0,0.0,0.0,1.0,0.0,25862,3890,0
0.0,33.0,11.0,0.0,0.0,1.0,1.0,25862,25244,23053
0.0,26.0,16.0,0.0,0.0,1.0,0.0,6027,0,5528
0.0,25.0,16.0,0.0,0.0,1.0,0.0,0,0,25565
0.0,26.0,12.0,0.0,0.0,1.0,0.0,14289,24268,13846
0.0,32.0,17.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,27.0,16.0,0.0,0.0,1.0,0.0,11276,18933,25565
0.0,27.0,18.0,0.0,0.0,1.0,0.0,2443,0,25565
0.0,31.0,11.0,0.0,0.0,1.0,1.0,24742,23468,25551
0.0,25.0,12.0,0.0,0.0,0.0,0.0,9497,11492,8201
0.0,28.0,12.0,0.0,0.0,1.0,0.0,20970,20410,23950
0.0,53.0,12.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,54.0,1.0,0.0,0.0,1.0,1.0,25369,25244,25565
0.0,33.0,10.0,0.0,0.0,1.0,1.0,25862,25244,24612
0.0,36.0,12.0,0.0,0.0,1.0,0.0,22091,2866,11794
0.0,16.0,9.0,0.0,0.0,0.0,1.0,0,0,1865
0.0,54.0,8.0,0.0,0.0,1.0,1.0,10125,9632,18541
0.0,18.0,12.0,0.0,0.0,0.0,0.0,227,1441,4213
0.0,24.0,12.0,0.0,0.0,1.0,0.0,25862,25244,24499
0.0,32.0,12.0,0.0,0.0,1.0,0.0,5319,0,19784
0.0,47.0,12.0,0.0,0.0,1.0,0.0,0,4966,0
0.0,46.0,7.0,0.0,0.0,0.0,1.0,1082,245,0
0.0,42.0,6.0,0.0,0.0,1.0,1.0,4640,7045,9282
0.0,21.0,12.0,0.0,0.0,1.0,0.0,13284,15135,17520
0.0,22.0,12.0,0.0,0.0,0.0,0.0,402,3575,11956
0.0,27.0,10.0,0.0,0.0,1.0,1.0,12145,10584,8840
0.0,42.0,6.0,0.0,0.0,1.0,1.0,17659,13535,25565
0.0,37.0,15.0,0.0,0.0,1.0,0.0,18172,16919,23053
0.0,36.0,12.0,0.0,0.0,1.0,0.0,25862,18324,25565
0.0,20.0,12.0,0.0,0.0,0.0,0.0,0,0,0
0.0,30.0,12.0,0.0,0.0,1.0,0.0,18966,19606,12703
0.0,52.0,2.0,0.0,0.0,1.0,1.0,16037,9179,0
0.0,24.0,16.0,0.0,0.0,0.0,0.0,17108,15424,17266
0.0,23.0,11.0,0.0,0.0,1.0,1.0,4161,1595,4637
0.0,27.0,12.0,0.0,0.0,1.0,0.0,0,0,0
0.0,26.0,12.0,0.0,0.0,1.0,0.0,8544,12226,13230
0.0,43.0,12.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,16.0,11.0,0.0,0.0,0.0,1.0,0,476,0
0.0,40.0,12.0,0.0,0.0,1.0,0.0,23511,16498,25565
0.0,45.0,12.0,0.0,0.0,1.0,0.0,25862,25244,15515
0.0,32.0,12.0,0.0,0.0,1.0,0.0,0,25244,2366
0.0,55.0,3.0,0.0,0.0,1.0,1.0,0,0,2791
0.0,27.0,8.0,0.0,0.0,1.0,1.0,2259,1153,1858
0.0,39.0,12.0,0.0,0.0,1.0,0.0,25862,23976,17617
0.0,22.0,12.0,0.0,0.0,1.0,0.0,16924,19267,22049
0.0,30.0,10.0,0.0,0.0,1.0,1.0,23129,23960,20806
0.0,43.0,3.0,0.0,0.0,1.0,1.0,17629,12926,9602
0.0,19.0,8.0,0.0,0.0,1.0,1.0,2433,13671,1430
0.0,52.0,9.0,0.0,0.0,1.0,1.0,13801,13689,0
0.0,28.0,12.0,0.0,0.0,1.0,0.0,13983,13640,17015
0.0,21.0,13.0,0.0,0.0,0.0,0.0,4389,4043,6450
0.0,39.0,16.0,0.0,1.0,1.0,0.0,0,0,0
0.0,22.0,10.0,0.0,0.0,1.0,1.0,823,3813,16883
0.0,54.0,12.0,0.0,0.0,1.0,0.0,1058,2916,0
0.0,53.0,8.0,0.0,0.0,1.0,1.0,18629,14818,17974
0.0,32.0,11.0,0.0,0.0,1.0,1.0,16354,14895,22031
0.0,40.0,8.0,0.0,0.0,1.0,1.0,11734,13904,25565
0.0,54.0,13.0,0.0,0.0,1.0,0.0,22861,22644,25565
0.0,22.0,8.0,0.0,0.0,1.0,1.0,8078,1174,3552
0.0,38.0,8.0,0.0,0.0,1.0,1.0,23952,0,24660
0.0,31.0,12.0,0.0,0.0,1.0,0.0,0,0,15388
0.0,23.0,12.0,1.0,0.0,0.0,0.0,9199,10482,9760
0.0,38.0,12.0,0.0,0.0,1.0,0.0,13360,7220,10780
0.0,39.0,12.0,0.0,0.0,1.0,0.0,4961,14962,0
0.0,34.0,15.0,0.0,0.0,1.0,0.0,0,0,0
0.0,50.0,6.0,0.0,0.0,1.0,1.0,25862,25244,25565
0.0,20.0,12.0,0.0,0.0,0.0,0.0,8019,13417,25167
0.0,41.0,13.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,40.0,12.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,44.0,7.0,0.0,0.0,1.0,1.0,24638,25244,25565
0.0,34.0,12.0,0.0,0.0,1.0,0.0,5206,5872,0
0.0,27.0,13.0,0.0,0.0,1.0,0.0,23868,20025,21117
0.0,42.0,7.0,0.0,0.0,1.0,1.0,19007,17384,22153
0.0,35.0,12.0,0.0,0.0,1.0,0.0,19977,15744,19391
0.0,42.0,12.0,0.0,0.0,1.0,0.0,13866,14441,25565
0.0,39.0,12.0,0.0,0.0,1.0,0.0,16859,13893,19379
0.0,30.0,14.0,1.0,0.0,1.0,0.0,10278,9553,12812
0.0,52.0,11.0,0.0,0.0,1.0,1.0,25063,25244,25565
0.0,25.0,16.0,0.0,0.0,0.0,0.0,4724,12946,10403
0.0,25.0,14.0,0.0,0.0,1.0,0.0,0,118,0
0.0,51.0,12.0,0.0,0.0,1.0,0.0,13153,17946,17629
0.0,38.0,13.0,0.0,0.0,0.0,0.0,21319,23163,25565
0.0,24.0,16.0,0.0,0.0,1.0,0.0,25788,20748,21279
0.0,39.0,18.0,0.0,0.0,1.0,0.0,25862,25244,14835
0.0,43.0,7.0,0.0,0.0,0.0,1.0,8664,7971,3354
0.0,27.0,11.0,1.0,0.0,1.0,1.0,21983,10307,15445
0.0,55.0,4.0,0.0,0.0,1.0,1.0,3899,25244,0
0.0,29.0,12.0,0.0,0.0,1.0,0.0,16803,14036,13950
0.0,42.0,12.0,0.0,0.0,1.0,0.0,18850,23312,21131
0.0,28.0,12.0,0.0,0.0,1.0,0.0,19381,24894,25565
0.0,34.0,17.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,50.0,12.0,0.0,0.0,1.0,0.0,25862,23613,25565
0.0,22.0,12.0,0.0,0.0,1.0,0.0,20063,13488,13209
0.0,35.0,12.0,0.0,0.0,1.0,0.0,17506,15262,20780
0.0,47.0,12.0,0.0,0.0,1.0,0.0,25862,25244,25092
0.0,50.0,12.0,0.0,0.0,1.0,0.0,15933,2866,25565
0.0,44.0,11.0,0.0,0.0,1.0,1.0,7841,12219,14420
0.0,54.0,7.0,0.0,0.0,1.0,1.0,21621,25244,0
0.0,52.0,12.0,0.0,0.0,1.0,0.0,17363,17771,0
0.0,20.0,9.0,0.0,0.0,1.0,1.0,3297,3122,5317
0.0,20.0,12.0,0.0,0.0,1.0,0.0,7588,10276,0
0.0,25.0,12.0,0.0,1.0,1.0,0.0,13025,15033,15649
0.0,24.0,11.0,1.0,0.0,1.0,1.0,4935,6406,20886
0.0,43.0,16.0,0.0,1.0,1.0,0.0,4767,0,0
0.0,29.0,10.0,1.0,0.0,1.0,1.0,9275,11288,6282
0.0,20.0,12.0,1.0,0.0,1.0,0.0,5355,8481,8094
0.0,45.0,12.0,0.0,0.0,1.0,0.0,25862,25242,21864
0.0,18.0,11.0,0.0,0.0,0.0,1.0,0,460,9898
0.0,40.0,12.0,0.0,0.0,1.0,0.0,10400,9362,8806
0.0,17.0,10.0,0.0,0.0,0.0,1.0,1767,5473,11718
0.0,48.0,4.0,0.0,0.0,1.0,1.0,18876,17325,15228
0.0,20.0,10.0,0.0,0.0,1.0,1.0,4628,2327,2401
0.0,32.0,12.0,0.0,0.0,0.0,0.0,21374,20283,25565
0.0,34.0,8.0,0.0,0.0,0.0,1.0,10139,7652,12069
0.0,54.0,7.0,1.0,0.0,1.0,1.0,17737,23947,21322
0.0,48.0,0.0,1.0,0.0,1.0,1.0,16683,13755,18228
0.0,28.0,9.0,0.0,0.0,1.0,1.0,16007,14310,19126
0.0,34.0,16.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,20.0,11.0,1.0,0.0,0.0,1.0,2355,3040,3375
0.0,17.0,8.0,1.0,0.0,0.0,1.0,0,0,4520
0.0,29.0,12.0,0.0,0.0,1.0,0.0,20553,20959,24313
0.0,31.0,14.0,0.0,0.0,1.0,0.0,20698,13492,22742
0.0,34.0,16.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,41.0,3.0,1.0,0.0,1.0,1.0,3029,4852,0
0.0,49.0,4.0,0.0,0.0,1.0,1.0,22298,15866,19160
0.0,46.0,8.0,0.0,0.0,1.0,1.0,0,0,0
0.0,32.0,9.0,0.0,0.0,1.0,1.0,15059,18825,12635
0.0,31.0,12.0,0.0,0.0,1.0,0.0,4040,6696,5930
0.0,26.0,11.0,0.0,0.0,1.0,1.0,18053,18471,20600
0.0,49.0,10.0,0.0,0.0,1.0,1.0,16242,14781,16995
0.0,34.0,12.0,0.0,0.0,1.0,0.0,22851,24753,25565
0.0,31.0,7.0,0.0,0.0,1.0,1.0,14514,10821,14829
0.0,30.0,12.0,1.0,0.0,1.0,0.0,17314,15228,23791
0.0,16.0,10.0,1.0,0.0,0.0,1.0,0,0,2880
0.0,25.0,12.0,1.0,0.0,1.0,0.0,21668,14015,6796
0.0,22.0,11.0,0.0,0.0,1.0,1.0,8121,1968,10768
0.0,21.0,13.0,0.0,0.0,1.0,0.0,5122,8730,14870
0.0,25.0,10.0,0.0,0.0,1.0,1.0,11705,12557,3289
0.0,32.0,12.0,1.0,0.0,1.0,0.0,25492,20548,24093
0.0,39.0,9.0,0.0,0.0,0.0,1.0,11231,537,5753
0.0,38.0,7.0,0.0,0.0,1.0,1.0,10037,3498,14393
0.0,37.0,16.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,31.0,12.0,0.0,0.0,1.0,0.0,0,8457,12751
0.0,35.0,10.0,0.0,0.0,1.0,1.0,6509,2129,11083
0.0,46.0,3.0,0.0,0.0,1.0,1.0,1303,3774,2366
0.0,24.0,14.0,0.0,0.0,1.0,0.0,4951,4268,7288
0.0,24.0,12.0,0.0,0.0,1.0,0.0,17508,16774,20323
0.0,29.0,12.0,0.0,0.0,1.0,0.0,17990,15993,18773
0.0,42.0,12.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,18.0,11.0,0.0,0.0,0.0,1.0,517,1642,12190
0.0,46.0,12.0,0.0,0.0,1.0,0.0,25862,18134,23893
0.0,38.0,12.0,0.0,0.0,0.0,0.0,25862,25244,25064
0.0,47.0,9.0,0.0,0.0,1.0,1.0,21742,19633,19768
0.0,53.0,7.0,0.0,0.0,1.0,1.0,20825,18489,18690
0.0,30.0,16.0,0.0,0.0,0.0,0.0,15543,14443,22358
0.0,45.0,12.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,20.0,12.0,0.0,0.0,0.0,0.0,9418,10677,14148
0.0,31.0,12.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,30.0,12.0,0.0,0.0,1.0,0.0,18568,17432,19912
0.0,25.0,17.0,0.0,0.0,1.0,0.0,10462,17850,0
0.0,20.0,13.0,0.0,0.0,0.0,0.0,0,2352,0
0.0,23.0,17.0,0.0,0.0,0.0,0.0,0,2215,25565
0.0,28.0,16.0,0.0,0.0,0.0,0.0,9971,10851,13249
0.0,21.0,12.0,0.0,0.0,1.0,0.0,19708,24971,8009
0.0,31.0,12.0,0.0,0.0,1.0,0.0,0,2478,0
0.0,24.0,12.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,45.0,12.0,0.0,0.0,1.0,0.0,0,0,0
0.0,24.0,12.0,0.0,0.0,0.0,0.0,11438,14306,17965
0.0,22.0,14.0,0.0,0.0,0.0,0.0,8877,2802,1704
0.0,25.0,9.0,0.0,1.0,1.0,1.0,17755,17753,23157
0.0,27.0,12.0,0.0,0.0,1.0,0.0,24213,23588,25565
0.0,34.0,16.0,1.0,0.0,1.0,0.0,23164,24748,0
0.0,45.0,18.0,1.0,0.0,1.0,0.0,25862,25244,25565
0.0,51.0,12.0,0.0,0.0,1.0,0.0,14393,15282,15989
0.0,26.0,16.0,0.0,0.0,1.0,0.0,16593,16052,11073
0.0,45.0,12.0,0.0,1.0,1.0,0.0,20474,19779,2738
0.0,42.0,16.0,0.0,1.0,1.0,0.0,15359,10835,25565
0.0,50.0,7.0,0.0,0.0,1.0,1.0,25862,25244,25565
0.0,43.0,12.0,0.0,0.0,1.0,0.0,21395,19550,21211
0.0,47.0,16.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,31.0,12.0,0.0,0.0,1.0,0.0,17097,14668,15385
0.0,27.0,14.0,1.0,0.0,0.0,0.0,0,0,10122
0.0,51.0,10.0,1.0,0.0,1.0,1.0,15079,16650,0
0.0,54.0,15.0,0.0,0.0,1.0,0.0,9837,11496,19426
0.0,50.0,12.0,0.0,0.0,1.0,0.0,23419,25147,25565
0.0,21.0,9.0,0.0,0.0,0.0,1.0,5437,12534,0
0.0,26.0,14.0,0.0,0.0,1.0,0.0,155,0,0
0.0,37.0,12.0,0.0,0.0,1.0,0.0,11908,17377,25327
0.0,23.0,10.0,0.0,0.0,1.0,1.0,21252,12228,11104
0.0,53.0,9.0,0.0,0.0,1.0,1.0,25862,25244,25565
0.0,19.0,10.0,0.0,0.0,0.0,1.0,31,1074,0
0.0,50.0,12.0,0.0,0.0,1.0,0.0,25862,20258,25565
0.0,30.0,8.0,0.0,1.0,1.0,1.0,12626,12824,7433
0.0,29.0,9.0,0.0,0.0,1.0,1.0,9871,19115,21950
0.0,46.0,9.0,0.0,0.0,0.0,1.0,5850,2256,21226
0.0,49.0,12.0,0.0,0.0,1.0,0.0,0,0,0
0.0,19.0,13.0,0.0,0.0,1.0,0.0,0,5631,25565
0.0,24.0,18.0,0.0,0.0,0.0,0.0,0,9458,25565
0.0,29.0,18.0,1.0,0.0,0.0,0.0,0,25244,25565
0.0,26.0,12.0,0.0,0.0,1.0,0.0,11162,13352,11309
0.0,48.0,7.0,0.0,0.0,1.0,1.0,25862,25244,23790
0.0,36.0,12.0,0.0,0.0,1.0,0.0,17365,15624,0
0.0,43.0,13.0,0.0,0.0,1.0,0.0,494,0,0
0.0,42.0,12.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,29.0,16.0,0.0,0.0,1.0,0.0,12945,2496,20885
0.0,25.0,12.0,1.0,0.0,1.0,0.0,5627,4596,12221
0.0,40.0,12.0,1.0,0.0,0.0,0.0,17069,15399,15631
0.0,16.0,9.0,1.0,0.0,0.0,1.0,0,0,4042
0.0,31.0,7.0,0.0,0.0,1.0,1.0,6338,10001,12036
0.0,24.0,11.0,1.0,0.0,1.0,1.0,16327,3554,6517
0.0,24.0,13.0,1.0,0.0,1.0,0.0,15672,15402,20772
0.0,19.0,11.0,0.0,0.0,0.0,1.0,1763,1255,7278
0.0,26.0,14.0,1.0,0.0,1.0,0.0,18601,17860,20558
0.0,19.0,11.0,1.0,0.0,0.0,1.0,1381,5503,10842
0.0,43.0,12.0,0.0,0.0,1.0,0.0,19334,17996,19664
0.0,19.0,13.0,0.0,0.0,0.0,0.0,4353,9057,16265
0.0,18.0,12.0,0.0,0.0,0.0,0.0,2835,2372,5389
0.0,31.0,17.0,0.0,0.0,1.0,0.0,20102,20216,25442
0.0,43.0,5.0,0.0,0.0,1.0,1.0,25862,25244,25565
0.0,23.0,12.0,0.0,0.0,1.0,0.0,13799,11762,0
0.0,22.0,12.0,1.0,0.0,1.0,0.0,10288,10310,8518
0.0,37.0,8.0,1.0,0.0,0.0,1.0,0,0,649
0.0,55.0,7.0,0.0,0.0,0.0,1.0,13100,9405,9970
0.0,31.0,11.0,1.0,0.0,1.0,1.0,6607,0,0
0.0,41.0,11.0,0.0,0.0,1.0,1.0,9716,7680,20430
0.0,26.0,12.0,0.0,0.0,1.0,0.0,16607,11619,17838
0.0,49.0,10.0,0.0,0.0,1.0,1.0,19299,17635,25565
0.0,44.0,12.0,0.0,0.0,1.0,0.0,21728,21332,25565
0.0,31.0,12.0,0.0,0.0,0.0,0.0,16905,16007,17414
0.0,53.0,7.0,0.0,0.0,1.0,1.0,23317,22791,18166
0.0,31.0,12.0,0.0,0.0,0.0,0.0,0,0,0
0.0,31.0,13.0,0.0,0.0,0.0,0.0,1403,57,278
0.0,37.0,7.0,0.0,0.0,1.0,1.0,17720,9854,11958
0.0,55.0,16.0,0.0,0.0,1.0,0.0,25862,25244,22349
0.0,18.0,8.0,0.0,0.0,0.0,1.0,1144,0,65
0.0,22.0,12.0,0.0,0.0,1.0,0.0,9794,19516,16595
0.0,53.0,12.0,0.0,0.0,1.0,0.0,15496,19319,19205
0.0,45.0,8.0,0.0,0.0,1.0,1.0,13507,12518,0
0.0,55.0,14.0,0.0,0.0,1.0,0.0,13527,10344,9217
0.0,48.0,9.0,0.0,0.0,1.0,1.0,12988,7815,4071
0.0,26.0,13.0,0.0,0.0,1.0,0.0,15551,13213,15819
0.0,43.0,8.0,0.0,0.0,1.0,1.0,0,0,0
0.0,19.0,9.0,0.0,0.0,0.0,1.0,1998,5824,690
0.0,18.0,8.0,0.0,0.0,0.0,1.0,582,1463,6907
0.0,31.0,9.0,0.0,0.0,1.0,1.0,21015,16598,23561
0.0,21.0,12.0,0.0,0.0,1.0,0.0,7798,5521,164
0.0,28.0,12.0,0.0,0.0,1.0,0.0,13305,13333,13874
0.0,22.0,14.0,0.0,0.0,1.0,0.0,7312,12149,6279
0.0,23.0,14.0,0.0,0.0,1.0,0.0,14299,6911,25565
0.0,28.0,17.0,0.0,1.0,0.0,0.0,0,0,0
0.0,36.0,7.0,0.0,1.0,1.0,1.0,12492,12124,13508
0.0,29.0,7.0,0.0,1.0,0.0,1.0,12649,11646,10943
0.0,16.0,10.0,0.0,1.0,0.0,1.0,0,956,4166
0.0,26.0,13.0,0.0,0.0,1.0,0.0,14295,17620,19380
0.0,52.0,12.0,0.0,0.0,1.0,0.0,10864,25244,20965
0.0,28.0,9.0,0.0,0.0,1.0,1.0,0,0,0
0.0,19.0,12.0,0.0,0.0,1.0,0.0,6848,18666,15414
0.0,25.0,16.0,0.0,0.0,1.0,0.0,10682,10321,11813
0.0,18.0,12.0,0.0,0.0,0.0,0.0,2214,8295,0
0.0,42.0,16.0,0.0,0.0,1.0,0.0,0,0,0
0.0,32.0,12.0,0.0,0.0,1.0,0.0,15594,17031,22704
0.0,24.0,12.0,0.0,0.0,1.0,0.0,12512,13431,13192
0.0,36.0,12.0,0.0,0.0,1.0,0.0,19322,19554,19648
0.0,53.0,7.0,0.0,0.0,1.0,1.0,4508,1214,1639
0.0,36.0,12.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,48.0,14.0,0.0,0.0,1.0,0.0,0,0,0
0.0,33.0,13.0,0.0,0.0,1.0,0.0,9836,14172,24555
0.0,39.0,12.0,0.0,0.0,1.0,0.0,18235,18188,18983
0.0,29.0,12.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,27.0,16.0,0.0,0.0,1.0,0.0,21595,21409,24781
0.0,26.0,12.0,0.0,0.0,1.0,0.0,8954,5607,22580
0.0,48.0,6.0,0.0,0.0,1.0,1.0,15784,13888,19843
0.0,21.0,12.0,0.0,0.0,0.0,0.0,7051,20558,22426
0.0,55.0,12.0,0.0,0.0,1.0,0.0,5509,16716,11868
0.0,28.0,11.0,0.0,0.0,1.0,1.0,4563,0,15893
0.0,52.0,12.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,18.0,12.0,0.0,0.0,0.0,0.0,22,4837,13446
0.0,22.0,9.0,0.0,1.0,1.0,1.0,11136,7904,11526
0.0,25.0,12.0,1.0,0.0,1.0,0.0,14996,13818,13227
0.0,19.0,6.0,1.0,0.0,0.0,1.0,1955,0,14999
0.0,39.0,12.0,0.0,0.0,0.0,0.0,17957,17028,16719
0.0,52.0,5.0,1.0,0.0,1.0,1.0,3478,3652,3650
0.0,43.0,12.0,0.0,0.0,1.0,0.0,25862,19842,25565
0.0,25.0,12.0,0.0,1.0,1.0,0.0,8746,4762,380
0.0,36.0,13.0,0.0,0.0,1.0,0.0,21922,25244,25565
0.0,24.0,13.0,0.0,0.0,1.0,0.0,20320,11984,23756
0.0,53.0,4.0,0.0,0.0,1.0,1.0,14379,12980,0
0.0,32.0,16.0,0.0,0.0,0.0,0.0,25862,25244,25565
0.0,46.0,2.0,0.0,1.0,1.0,1.0,8474,8629,8857
0.0,17.0,10.0,0.0,1.0,0.0,1.0,0,1454,6919
0.0,30.0,15.0,0.0,0.0,1.0,0.0,7978,8155,23908
0.0,44.0,13.0,0.0,0.0,1.0,0.0,10096,11023,9285
0.0,48.0,9.0,0.0,1.0,1.0,1.0,0,286,0
0.0,27.0,13.0,0.0,0.0,1.0,0.0,12002,12165,19878
0.0,53.0,12.0,0.0,0.0,1.0,0.0,10580,9668,3830
0.0,48.0,10.0,0.0,0.0,1.0,1.0,4824,6361,1442
0.0,26.0,12.0,0.0,0.0,1.0,0.0,25862,15963,25565
0.0,37.0,12.0,1.0,0.0,1.0,0.0,20488,19722,25565
0.0,21.0,8.0,0.0,0.0,1.0,1.0,6801,3573,13846
0.0,23.0,8.0,0.0,0.0,1.0,1.0,33,166,0
0.0,30.0,12.0,0.0,0.0,1.0,0.0,8207,3806,2942
0.0,28.0,13.0,0.0,0.0,1.0,0.0,6660,15551,10909
0.0,22.0,11.0,0.0,0.0,0.0,1.0,2044,915,6704
0.0,40.0,9.0,0.0,0.0,1.0,1.0,14879,14860,17409
0.0,29.0,16.0,0.0,0.0,1.0,0.0,4882,12813,23444
0.0,27.0,12.0,0.0,0.0,0.0,0.0,17759,17343,17648
0.0,20.0,12.0,0.0,0.0,0.0,0.0,12569,13236,15367
0.0,19.0,9.0,0.0,0.0,1.0,1.0,5794,6363,7863
0.0,30.0,12.0,0.0,0.0,1.0,0.0,14164,14453,15074
0.0,23.0,10.0,1.0,0.0,1.0,1.0,7422,8438,8698
